WHO.908_AFG - Value,WHO.908_ALB - Value,WHO.908_DZA - Value,WHO.908_AGO - Value,WHO.908_ATG - Value,WHO.908_ARG - Value,WHO.908_ARM - Value,WHO.908_AUS - Value,WHO.908_AUT - Value,WHO.908_AZE - Value,WHO.908_BHR - Value,WHO.908_BGD - Value,WHO.908_BRB - Value,WHO.908_BLR - Value,WHO.908_BEL - Value,WHO.908_BLZ - Value,WHO.908_BEN - Value,WHO.908_BTN - Value,WHO.908_BOL - Value,WHO.908_BIH - Value,WHO.908_BWA - Value,WHO.908_BRA - Value,WHO.908_BRN - Value,WHO.908_BGR - Value,WHO.908_BFA - Value,WHO.908_BDI - Value,WHO.908_KHM - Value,WHO.908_CMR - Value,WHO.908_CAN - Value,WHO.908_CPV - Value,WHO.908_CAF - Value,WHO.908_TCD - Value,WHO.908_CHL - Value,WHO.908_CHN - Value,WHO.908_COL - Value,WHO.908_COM - Value,WHO.908_COD - Value,WHO.908_COG - Value,WHO.908_CRI - Value,WHO.908_HRV - Value,WHO.908_CUB - Value,WHO.908_CYP - Value,WHO.908_CZE - Value,WHO.908_DNK - Value,WHO.908_DJI - Value,WHO.908_DMA - Value,WHO.908_DOM - Value,WHO.908_ECU - Value,WHO.908_EGY - Value,WHO.908_SLV - Value,WHO.908_GNQ - Value,WHO.908_ERI - Value,WHO.908_EST - Value,WHO.908_ETH - Value,WHO.908_FJI - Value,WHO.908_FIN - Value,WHO.908_FRA - Value,WHO.908_GAB - Value,WHO.908_GMB - Value,WHO.908_GEO - Value,WHO.908_DEU - Value,WHO.908_GHA - Value,WHO.908_GRC - Value,WHO.908_GRD - Value,WHO.908_GTM - Value,WHO.908_GIN - Value,WHO.908_GNB - Value,WHO.908_GUY - Value,WHO.908_HTI - Value,WHO.908_HND - Value,WHO.908_HUN - Value,WHO.908_ISL - Value,WHO.908_IND - Value,WHO.908_IDN - Value,WHO.908_IRN - Value,WHO.908_IRQ - Value,WHO.908_IRL - Value,WHO.908_ISR - Value,WHO.908_ITA - Value,WHO.908_CIV - Value,WHO.908_JAM - Value,WHO.908_JPN - Value,WHO.908_JOR - Value,WHO.908_KAZ - Value,WHO.908_KEN - Value,WHO.908_KIR - Value,WHO.908_KWT - Value,WHO.908_KGZ - Value,WHO.908_LAO - Value,WHO.908_LVA - Value,WHO.908_LBN - Value,WHO.908_LSO - Value,WHO.908_LBR - Value,WHO.908_LBY - Value,WHO.908_LTU - Value,WHO.908_LUX - Value,WHO.908_MKD - Value,WHO.908_MDG - Value,WHO.908_MWI - Value,WHO.908_MYS - Value,WHO.908_MDV - Value,WHO.908_MLI - Value,WHO.908_MLT - Value,WHO.908_MRT - Value,WHO.908_MUS - Value,WHO.908_MEX - Value,WHO.908_MDA - Value,WHO.908_MNG - Value,WHO.908_MNE - Value,WHO.908_MAR - Value,WHO.908_MOZ - Value,WHO.908_MMR - Value,WHO.908_NAM - Value,WHO.908_NPL - Value,WHO.908_NLD - Value,WHO.908_NZL - Value,WHO.908_NIC - Value,WHO.908_NER - Value,WHO.908_NGA - Value,WHO.908_PRK - Value,WHO.908_NOR - Value,WHO.908_OMN - Value,WHO.908_PAK - Value,WHO.908_PAN - Value,WHO.908_PNG - Value,WHO.908_PRY - Value,WHO.908_PER - Value,WHO.908_PHL - Value,WHO.908_POL - Value,WHO.908_PRT - Value,WHO.908_QAT - Value,WHO.908_ROU - Value,WHO.908_RUS - Value,WHO.908_RWA - Value,WHO.908_KNA - Value,WHO.908_LCA - Value,WHO.908_VCT - Value,WHO.908_WSM - Value,WHO.908_STP - Value,WHO.908_SAU - Value,WHO.908_SEN - Value,WHO.908_SRB - Value,WHO.908_SYC - Value,WHO.908_SLE - Value,WHO.908_SGP - Value,WHO.908_SVK - Value,WHO.908_SVN - Value,WHO.908_SLB - Value,WHO.908_SOM - Value,WHO.908_ZAF - Value,WHO.908_KOR - Value,WHO.908_ESP - Value,WHO.908_LKA - Value,WHO.908_SDN - Value,WHO.908_SUR - Value,WHO.908_SWZ - Value,WHO.908_SWE - Value,WHO.908_CHE - Value,WHO.908_SYR - Value,WHO.908_TJK - Value,WHO.908_TZA - Value,WHO.908_THA - Value,WHO.908_BHS - Value,WHO.908_TLS - Value,WHO.908_TGO - Value,WHO.908_TON - Value,WHO.908_TTO - Value,WHO.908_TUN - Value,WHO.908_TUR - Value,WHO.908_TKM - Value,WHO.908_ARE - Value,WHO.908_UGA - Value,WHO.908_GBR - Value,WHO.908_UKR - Value,WHO.908_URY - Value,WHO.908_USA - Value,WHO.908_UZB - Value,WHO.908_VUT - Value,WHO.908_VEN - Value,WHO.908_VNM - Value,WHO.908_YEM - Value,WHO.908_ZMB - Value,WHO.908_ZWE - Value
20.7,26.7,24.8,22.4,26.1,27.6,25.5,27.7,26.5,25.8,28.0,20.5,26.7,26.4,26.9,27.2,22.5,22.9,24.6,26.9,22.3,25.9,24.2,26.8,21.3,21.7,21.4,23.8,27.5,23.7,21.1,21.6,27.2,23.0,25.1,22.2,20.0,22.0,26.6,26.9,25.4,27.5,28.1,26.2,23.5,24.7,25.6,25.7,26.8,26.5,23.8,20.9,26.4,20.4,26.7,26.8,25.9,24.2,21.8,25.7,27.2,23.0,26.5,25.5,25.4,22.6,21.7,24.0,24.0,25.2,27.5,27.3,21.0,22.0,25.4,26.8,27.7,27.3,26.6,22.7,24.7,23.5,27.6,26.4,21.7,29.4,29.3,24.9,21.2,26.6,27.5,22.0,22.0,26.6,27.0,27.5,26.7,21.5,22.2,24.8,23.4,21.9,27.8,22.7,25.2,27.5,24.4,25.1,26.9,24.9,22.1,21.7,22.8,20.8,26.0,27.9,25.9,21.3,23.2,22.2,27.1,26.4,22.4,26.4,25.1,25.7,24.9,23.0,26.9,26.8,28.3,25.8,26.2,22.8,28.5,25.0,25.8,30.5,23.7,28.0,22.0,27.4,25.7,22.7,23.9,27.2,27.7,27.3,22.2,27.1,24.1,27.6,22.1,22.6,25.8,23.3,26.5,26.3,27.0,23.9,22.7,23.1,27.5,20.8,22.0,31.1,26.7,25.3,26.8,25.3,28.2,22.6,27.5,25.6,26.5,28.5,25.4,26.9,27.6,21.1,24.5,20.8,22.2
